,Dates,Expo_smooth_pred,PLID,Product Family,Business Unit,holt_pred,Prophet_pred,SARMAX_pred,predictions_final,test_size
1078,01-11-2023,2981.050657,C9500-48Y4C,C9500,EBBU,5965.74345,6093.148452,4963.675339,5584.828,XL
1079,01-12-2023,2997.30871,C9500-48Y4C,C9500,EBBU,6120.213839,6123.625301,4048.061531,5659.3438,XL
1080,01-01-2023,584.001356,C9600-SUP-1,C9600,EBBU,889.5092824,1268.160566,1717.222145,1270.7811,M
1081,01-02-2023,594.8926984,C9600-SUP-1,C9600,EBBU,892.1194292,1389.908455,590.9972255,1149.402,M
1082,01-03-2023,605.6751273,C9600-SUP-1,C9600,EBBU,894.7035799,1546.49234,839.1580285,1039.826,M
1083,01-04-2023,616.349732,C9600-SUP-1,C9600,EBBU,897.2619935,1732.894302,1188.492017,1583.0928,L
1084,01-05-2023,626.9175907,C9600-SUP-1,C9600,EBBU,899.7949262,1943.296288,1120.168945,1583.0928,L
1085,01-06-2023,637.3797707,C9600-SUP-1,C9600,EBBU,902.302632,2171.25429,764.6157934,1701.9338,L
1086,01-07-2023,647.737329,C9600-SUP-1,C9600,EBBU,904.7853619,2409.886867,1203.399117,1943.6191,L
1087,01-08-2023,657.9913116,C9600-SUP-1,C9600,EBBU,907.2433648,2652.07272,802.8809221,2199.8298,L
1088,01-09-2023,668.1427545,C9600-SUP-1,C9600,EBBU,909.676887,2890.651844,1028.951975,2440.7976,L
1089,01-10-2023,678.1926829,C9600-SUP-1,C9600,EBBU,912.0861722,3118.624741,1344.95917,2366.0286,L
1090,01-11-2023,688.142112,C9600-SUP-1,C9600,EBBU,914.4714619,3329.344323,1036.034333,2366.0286,L
1091,01-12-2023,697.9920469,C9600-SUP-1,C9600,EBBU,916.832995,3516.695388,845.3259648,2366.0286,L
1092,01-01-2023,356.5699356,C9606R,C9600,EBBU,662.160723,773.8169458,1065.540959,691.60846,M
1093,01-02-2023,363.7545829,C9606R,C9600,EBBU,673.9165844,891.6111625,361.8470695,658.3254,M
1094,01-03-2023,370.573552,C9606R,C9600,EBBU,685.5553085,1038.515874,529.9764099,937.5517,M
1095,01-04-2023,377.0454548,C9606R,C9600,EBBU,697.0780627,1209.874735,776.7583149,1149.402,M
1096,01-05-2023,383.187956,C9606R,C9600,EBBU,708.4860024,1400.32936,657.3984151,1149.402,M
1097,01-06-2023,389.0178213,C9606R,C9600,EBBU,719.7802716,1603.982498,446.2796056,1167.1431,M
1098,01-07-2023,394.5509629,C9606R,C9600,EBBU,730.9620031,1814.575385,775.3417253,1341.4075,M
1099,01-08-2023,399.8024832,C9606R,C9600,EBBU,742.0323181,2025.674164,483.6893213,1654.2048,L
1100,01-09-2023,404.786716,C9606R,C9600,EBBU,752.9923267,2230.860026,669.7421154,1701.9338,L
1101,01-10-2023,409.5172654,C9606R,C9600,EBBU,763.8431282,2423.917654,834.348791,2199.8298,L
1102,01-11-2023,414.0070432,C9606R,C9600,EBBU,774.5858107,2599.016601,632.0019278,2199.8298,L
1103,01-12-2023,418.268304,C9606R,C9600,EBBU,785.2214514,2750.880493,508.0215967,2440.7976,L
1104,01-01-2023,534.1995395,C9800-40-K9,C980040,RTOBU,797.6833865,1099.670598,1645.633872,1058.9314,M
1105,01-02-2023,532.4170837,C9800-40-K9,C980040,RTOBU,816.4420266,1378.88234,267.7828136,1149.402,M
1106,01-03-2023,530.6524523,C9800-40-K9,C980040,RTOBU,835.0040537,1668.596659,351.3764244,1167.1431,M
1107,01-04-2023,528.9054673,C9800-40-K9,C980040,RTOBU,853.3715285,1961.78798,540.0377088,1654.2048,L
1108,01-05-2023,527.1759522,C9800-40-K9,C980040,RTOBU,871.5464901,2251.326832,798.8065155,1701.9338,L
1109,01-06-2023,525.4637322,C9800-40-K9,C980040,RTOBU,889.5309563,2530.180987,682.91141,2199.8298,L
1110,01-07-2023,523.7686344,C9800-40-K9,C980040,RTOBU,907.3269238,2791.612362,1326.674816,2361.4006,L
1111,01-08-2023,522.0904876,C9800-40-K9,C980040,RTOBU,924.9363682,3029.364206,759.0531805,2440.7976,L
1112,01-09-2023,520.4291222,C9800-40-K9,C980040,RTOBU,942.3612445,3237.83338,704.4287723,1763.6444,L
1113,01-10-2023,518.7843705,C9800-40-K9,C980040,RTOBU,959.6034872,3412.223031,1853.592567,2505.3823,L
1114,01-11-2023,517.1560663,C9800-40-K9,C980040,RTOBU,976.6650105,3548.671565,995.1892426,2366.0286,L
1115,01-12-2023,515.5440452,C9800-40-K9,C980040,RTOBU,993.5477086,3644.354509,623.8636507,1763.6444,L
1116,01-01-2023,1172.913764,C9K-F1-SSD-240G,C9500,EBBU,993.3851336,1191.008601,2127.113022,1058.9314,M
1117,01-02-2023,1179.75839,C9K-F1-SSD-240G,C9500,EBBU,1048.844582,1382.728598,562.6890187,1217.388,M
1118,01-03-2023,1186.534571,C9K-F1-SSD-240G,C9500,EBBU,1103.739525,1558.517656,578.1469177,1107.8121,M
1119,01-04-2023,1193.242989,C9K-F1-SSD-240G,C9500,EBBU,1158.075706,1715.12618,644.6688317,1409.3934,M
1120,01-05-2023,1199.884323,C9K-F1-SSD-240G,C9500,EBBU,1211.858814,1849.798497,645.9940217,1409.3934,M
1121,01-06-2023,1206.459244,C9K-F1-SSD-240G,C9500,EBBU,1265.094479,1960.345381,590.0964826,1722.1908,L
1122,01-07-2023,1212.968416,C9K-F1-SSD-240G,C9500,EBBU,1317.788272,2045.200984,1735.74228,2008.9545,L
1123,01-08-2023,1219.412496,C9K-F1-SSD-240G,C9500,EBBU,1369.945709,2103.462406,1038.961726,1838.091,L
1124,01-09-2023,1225.792135,C9K-F1-SSD-240G,C9500,EBBU,1421.57225,2134.910611,1258.151089,2079.7769,L
1125,01-10-2023,1232.107977,C9K-F1-SSD-240G,C9500,EBBU,1472.673298,2140.011976,1575.559915,2124.8552,L
1126,01-11-2023,1238.360662,C9K-F1-SSD-240G,C9500,EBBU,1523.254202,2119.900306,1474.789013,2124.8552,L
1127,01-12-2023,1244.550819,C9K-F1-SSD-240G,C9500,EBBU,1573.320257,2076.339768,1638.65918,2008.9545,L
1128,01-01-2023,260.4648291,CBR-D121-DS-MOD,CBR8,CSWBU,344.2996785,-64.24712868,-74.62854445,38.270596,XS
1129,01-02-2023,306.46501,CBR-D121-DS-MOD,CBR8,CSWBU,337.0158074,1239.721098,-824.4713511,802.9705,M
1130,01-03-2023,352.005189,CBR-D121-DS-MOD,CBR8,CSWBU,329.804775,2658.536517,-375.1472395,1102.0928,M
1131,01-04-2023,397.0899662,CBR-D121-DS-MOD,CBR8,CSWBU,322.6658529,4164.022494,231.021282,2321.4158,L
1132,01-05-2023,441.7238957,CBR-D121-DS-MOD,CBR8,CSWBU,315.5983201,5725.386838,-845.1096733,965.25757,M
1133,01-06-2023,485.9114859,CBR-D121-DS-MOD,CBR8,CSWBU,308.6014626,7309.980347,7.775331422,1472.1093,M
1134,01-07-2023,529.6572001,CBR-D121-DS-MOD,CBR8,CSWBU,301.6745737,8884.10574,150.4780632,1243.9535,M
1135,01-08-2023,572.9654572,CBR-D121-DS-MOD,CBR8,CSWBU,294.8169536,10413.85571,-385.5573183,335.44028,S
1136,01-09-2023,615.8406318,CBR-D121-DS-MOD,CBR8,CSWBU,288.0279098,11865.95804,-436.4180722,1971.7216,L
1137,01-10-2023,658.2870546,CBR-D121-DS-MOD,CBR8,CSWBU,281.3067564,13208.60556,699.4735253,5113.7305,XL
1138,01-11-2023,700.3090132,CBR-D121-DS-MOD,CBR8,CSWBU,274.6528145,14412.24914,-760.5011394,2410.8047,L
1139,01-12-2023,741.9107522,CBR-D121-DS-MOD,CBR8,CSWBU,268.0654121,15450.33291,-628.1748621,4209.117,L
1140,01-01-2023,119.2724808,CBR-D31-US-MOD,CBR8,CSWBU,161.0008944,-61.86768956,-18.27390853,38.270596,XS
1141,01-02-2023,109.6717105,CBR-D31-US-MOD,CBR8,CSWBU,154.7116265,822.7404184,-180.7935936,302.25613,S
1142,01-03-2023,100.1960375,CBR-D31-US-MOD,CBR8,CSWBU,148.5231546,1663.734203,8.759104494,785.35333,M
1143,01-04-2023,90.84383199,CBR-D31-US-MOD,CBR8,CSWBU,142.4338631,2447.478161,155.7989518,986.8713,M
1144,01-05-2023,81.61348504,CBR-D31-US-MOD,CBR8,CSWBU,136.4421625,3161.6081,-154.2538101,867.6479,M
1145,01-06-2023,72.50340887,CBR-D31-US-MOD,CBR8,CSWBU,130.5464888,3795.297637,28.50746888,582.8881,M
1146,01-07-2023,63.51203638,CBR-D31-US-MOD,CBR8,CSWBU,124.7453029,4339.490682,-25.42413693,2081.0127,L
1147,01-08-2023,54.63782085,CBR-D31-US-MOD,CBR8,CSWBU,119.0370906,4787.094138,-199.5151664,1541.7235,L
1148,01-09-2023,45.87923575,CBR-D31-US-MOD,CBR8,CSWBU,113.4203618,5133.126014,-24.6207615,1541.7235,L
1149,01-10-2023,37.23477441,CBR-D31-US-MOD,CBR8,CSWBU,107.8936504,5374.815161,135.5241123,1175.1704,M
1150,01-11-2023,28.70294981,CBR-D31-US-MOD,CBR8,CSWBU,102.4555136,5511.650026,-199.5641713,2466.213,L
1151,01-12-2023,20.2822943,CBR-D31-US-MOD,CBR8,CSWBU,97.10453188,5545.375066,-179.6068905,1019.83435,M
1152,01-01-2023,38700.71041,CP-7821-K9,PHONVOC,UCEBU,43776.00175,56972.09792,56601.81494,68232.766,XL
1153,01-02-2023,37736.16372,CP-7821-K9,PHONVOC,UCEBU,44333.76848,55425.95216,23495.30957,45833.316,XL
1154,01-03-2023,36781.2625,CP-7821-K9,PHONVOC,UCEBU,44885.95754,53754.24241,30458.96048,57416.855,XL
1155,01-04-2023,35835.91029,CP-7821-K9,PHONVOC,UCEBU,45432.62471,51982.71418,67225.34255,47605.926,XL
1156,01-05-2023,34900.0116,CP-7821-K9,PHONVOC,UCEBU,45973.82522,50137.61532,41011.77658,48799.99,XL
1157,01-06-2023,33973.4719,CP-7821-K9,PHONVOC,UCEBU,46509.61371,48245.07032,37668.25264,40564.484,XL
1158,01-07-2023,33056.19759,CP-7821-K9,PHONVOC,UCEBU,47040.04432,46330.48538,49519.53055,40692.02,XL
1159,01-08-2023,32148.09603,CP-7821-K9,PHONVOC,UCEBU,47565.17063,44417.9998,25330.44025,43339.242,XL
1160,01-09-2023,31249.07549,CP-7821-K9,PHONVOC,UCEBU,48085.04567,42529.99763,33340.8819,39695.297,XL
1161,01-10-2023,30359.04514,CP-7821-K9,PHONVOC,UCEBU,48599.72196,40686.69147,50777.65536,44034.46,XL
1162,01-11-2023,29477.91511,CP-7821-K9,PHONVOC,UCEBU,49109.25149,38905.78764,37920.08107,35613.406,XL
1163,01-12-2023,28605.59637,CP-7821-K9,PHONVOC,UCEBU,49613.68573,37202.23957,34211.22081,37169.57,XL
1164,01-01-2023,34387.23127,CP-7841-K9,PHONVOC,UCEBU,73261.54475,88875.21131,91008.25038,66169.61,XL
1165,01-02-2023,33607.34022,CP-7841-K9,PHONVOC,UCEBU,73562.15757,88749.98802,29016.66554,69576.734,XL
1166,01-03-2023,32835.24808,CP-7841-K9,PHONVOC,UCEBU,73859.76427,88477.91165,52194.93152,63169.27,XL
1167,01-04-2023,32070.87687,CP-7841-K9,PHONVOC,UCEBU,74154.39489,88060.31021,151746.7504,73793.11,XL
1168,01-05-2023,31314.14936,CP-7841-K9,PHONVOC,UCEBU,74446.07922,87500.55635,58813.38593,76535.09,XL
1169,01-06-2023,30564.98914,CP-7841-K9,PHONVOC,UCEBU,74734.84669,86804.00994,70836.70169,30938.041,XL
1170,01-07-2023,29823.32051,CP-7841-K9,PHONVOC,UCEBU,75020.7265,85977.93406,97353.34849,57842.555,XL
1171,01-08-2023,29089.06857,CP-7841-K9,PHONVOC,UCEBU,75303.7475,85031.38618,58574.32008,54437.17,XL
1172,01-09-2023,28362.15915,CP-7841-K9,PHONVOC,UCEBU,75583.9383,83975.08621,47193.1363,45248.227,XL
1173,01-10-2023,27642.51882,CP-7841-K9,PHONVOC,UCEBU,75861.32718,82821.26366,138423.7417,66171.625,XL
1174,01-11-2023,26930.0749,CP-7841-K9,PHONVOC,UCEBU,76135.94218,81583.48597,45788.97232,61321.332,XL
1175,01-12-2023,26224.75542,CP-7841-K9,PHONVOC,UCEBU,76407.81103,80276.47074,51245.32387,66936.445,XL
1176,01-01-2023,24771.843,CP-8811-K9,PHONVOC,UCEBU,24578.93928,36824.19515,45042.10817,37194.68,XL
1177,01-02-2023,26124.02756,CP-8811-K9,PHONVOC,UCEBU,24722.95057,35028.70489,14652.92827,28807.572,XL
1178,01-03-2023,27462.69028,CP-8811-K9,PHONVOC,UCEBU,24865.52176,31651.64929,26805.1492,27653.168,XL
1179,01-04-2023,28787.96637,CP-8811-K9,PHONVOC,UCEBU,25006.66723,26810.33202,56190.12482,29859.895,XL
1180,01-05-2023,30099.9897,CP-8811-K9,PHONVOC,UCEBU,25146.40125,20659.46776,8505.482155,18148.678,XL
1181,01-06-2023,31398.8928,CP-8811-K9,PHONVOC,UCEBU,25284.73792,13386.59871,22882.40104,18137.568,XL
1182,01-07-2023,32684.80687,CP-8811-K9,PHONVOC,UCEBU,25421.69123,5206.746742,36250.44337,8196.839,XL
1183,01-08-2023,33957.8618,CP-8811-K9,PHONVOC,UCEBU,25557.27501,-3643.549962,14475.67844,3562.1008,L
1184,01-09-2023,35218.18617,CP-8811-K9,PHONVOC,UCEBU,25691.50295,-12912.65317,17882.03187,5194.242,XL
1185,01-10-2023,36465.90731,CP-8811-K9,PHONVOC,UCEBU,25824.38861,-22340.52246,38688.49542,5954.294,XL
1186,01-11-2023,37701.15123,CP-8811-K9,PHONVOC,UCEBU,25955.94541,-31665.5185,18863.40108,93.19459,XS
1187,01-12-2023,38924.04271,CP-8811-K9,PHONVOC,UCEBU,26086.18665,-40631.13595,20881.99625,1574.8317,L
1188,01-01-2023,18544.23144,CP-8841-3PCC-K9,PHON3PC,UCEBU,9685.263517,19566.85193,14202.33241,20558.297,XL
1189,01-02-2023,18618.71056,CP-8841-3PCC-K9,PHON3PC,UCEBU,9954.204214,24783.21033,9095.067463,24094.691,XL
1190,01-03-2023,18692.44489,CP-8841-3PCC-K9,PHON3PC,UCEBU,10220.4555,29832.63639,9346.472466,29952.121,XL
1191,01-04-2023,18765.44188,CP-8841-3PCC-K9,PHON3PC,UCEBU,10484.04428,34639.27808,13827.11523,34642.44,XL
1192,01-05-2023,18837.7089,CP-8841-3PCC-K9,PHON3PC,UCEBU,10744.99717,39132.05345,11693.14782,34156.66,XL
1193,01-06-2023,18909.25325,CP-8841-3PCC-K9,PHON3PC,UCEBU,11003.34053,43246.14373,10031.99696,28176.797,XL
1194,01-07-2023,18980.08215,CP-8841-3PCC-K9,PHON3PC,UCEBU,11259.10046,46924.33666,37778.72351,43769.71,XL
1195,01-08-2023,19050.20277,CP-8841-3PCC-K9,PHON3PC,UCEBU,11512.30279,50118.18537,14591.1948,47167.47,XL
1196,01-09-2023,19119.62218,CP-8841-3PCC-K9,PHON3PC,UCEBU,11762.97309,52788.95281,11080.5306,51970.277,XL
1197,01-10-2023,19188.34739,CP-8841-3PCC-K9,PHON3PC,UCEBU,12011.1367,54908.31786,16691.89771,52669.35,XL
1198,01-11-2023,19256.38536,CP-8841-3PCC-K9,PHON3PC,UCEBU,12256.81866,56458.82554,18030.00257,39706.395,XL
1199,01-12-2023,19323.74294,CP-8841-3PCC-K9,PHON3PC,UCEBU,12500.04381,57434.07103,17994.46652,47845.93,XL
1200,01-01-2023,12008.24814,CP-8821-K9-BUN,WPHONE,UCEBU,12238.6571,15180.90373,16693.47594,17456.514,XL
1201,01-02-2023,12163.98217,CP-8821-K9-BUN,WPHONE,UCEBU,12092.72369,14828.64471,10689.87687,16375.743,XL
1202,01-03-2023,12317.24202,CP-8821-K9-BUN,WPHONE,UCEBU,11948.24962,14357.12611,10695.83627,13872.351,XL
1203,01-04-2023,12468.06701,CP-8821-K9-BUN,WPHONE,UCEBU,11805.22029,13806.01362,16928.22093,13802.884,XL
1204,01-05-2023,12616.49581,CP-8821-K9-BUN,WPHONE,UCEBU,11663.62125,13216.31321,10661.5828,13872.351,XL
1205,01-06-2023,12762.5665,CP-8821-K9-BUN,WPHONE,UCEBU,11523.43821,12628.87491,13494.54877,12821.33,XL
1206,01-07-2023,12906.31653,CP-8821-K9-BUN,WPHONE,UCEBU,11384.65699,12082.9248,14459.61075,12134.567,XL
1207,01-08-2023,13047.78278,CP-8821-K9-BUN,WPHONE,UCEBU,11247.26359,11614.66968,14670.62659,11602.693,XL
1208,01-09-2023,13187.00153,CP-8821-K9-BUN,WPHONE,UCEBU,11111.24412,11256.01634,14120.58748,11602.693,XL
1209,01-10-2023,13324.00849,CP-8821-K9-BUN,WPHONE,UCEBU,10976.58484,11033.4436,20578.65748,11943.27,XL
1210,01-11-2023,13458.83879,CP-8821-K9-BUN,WPHONE,UCEBU,10843.27216,10967.06048,14440.18584,11397.541,XL
1211,01-12-2023,13591.52702,CP-8821-K9-BUN,WPHONE,UCEBU,10711.29261,11069.87826,15125.92007,11397.541,XL
1212,01-01-2023,54739.29067,CP-8841-K9,PHONVOC,UCEBU,62640.40734,74318.65405,84567.45845,82717.766,XL
1213,01-02-2023,54838.57843,CP-8841-K9,PHONVOC,UCEBU,63735.6155,98416.78364,52639.79213,108096.13,XL
1214,01-03-2023,54936.87332,CP-8841-K9,PHONVOC,UCEBU,64819.87157,121691.1232,63516.36512,150975.3,XL
1215,01-04-2023,55034.18525,CP-8841-K9,PHONVOC,UCEBU,65893.28508,143924.6643,113064.9569,143026.67,XL
1216,01-05-2023,55130.52407,CP-8841-K9,PHONVOC,UCEBU,66955.96446,164927.5983,53720.36668,102952.33,XL
1217,01-06-2023,55225.8995,CP-8841-K9,PHONVOC,UCEBU,68008.01704,184537.6342,68795.87609,105580.28,XL
1218,01-07-2023,55320.32117,CP-8841-K9,PHONVOC,UCEBU,69049.5491,202619.4708,80693.86907,109880.34,XL
1219,01-08-2023,55413.79863,CP-8841-K9,PHONVOC,UCEBU,70080.66584,219063.5057,67457.40265,99831.016,XL
1220,01-09-2023,55506.34131,CP-8841-K9,PHONVOC,UCEBU,71101.47141,233783.8874,81555.5431,102640.445,XL
1221,01-10-2023,55597.95857,CP-8841-K9,PHONVOC,UCEBU,72112.06892,246716.0364,113732.3224,204749.3,XL
1222,01-11-2023,55688.65965,CP-8841-K9,PHONVOC,UCEBU,73112.56046,257813.7779,57026.05425,151663.31,XL
1223,01-12-2023,55778.45372,CP-8841-K9,PHONVOC,UCEBU,74103.04708,267046.2386,63677.0467,150640.31,XL
1224,01-01-2023,6932.388689,CP-8845-K9,PHONVID,UCEBU,9042.635187,13652.76512,16775.92529,11806.307,XL
1225,01-02-2023,6398.173491,CP-8845-K9,PHONVID,UCEBU,8930.473756,15076.87965,2881.910775,14242.367,XL
1226,01-03-2023,5869.300446,CP-8845-K9,PHONVID,UCEBU,8819.43394,15539.41114,4392.131413,13167.55,XL
1227,01-04-2023,5345.71613,CP-8845-K9,PHONVID,UCEBU,8709.504521,15035.59322,12244.56152,14636.313,XL
1228,01-05-2023,4827.367658,CP-8845-K9,PHONVID,UCEBU,8600.674397,13588.49285,5914.779093,12205.74,XL
1229,01-06-2023,4314.202671,CP-8845-K9,PHONVID,UCEBU,8492.932575,11248.56684,7031.18753,10153.401,XL
1230,01-07-2023,3806.169333,CP-8845-K9,PHONVID,UCEBU,8386.26817,8092.42498,10193.58928,7036.5034,XL
1231,01-08-2023,3303.216329,CP-8845-K9,PHONVID,UCEBU,8280.670409,4220.822923,5287.904826,4666.6997,L
1232,01-09-2023,2805.292855,CP-8845-K9,PHONVID,UCEBU,8176.128626,-244.0692905,9435.490744,1924.3705,L
1233,01-10-2023,2312.348616,CP-8845-K9,PHONVID,UCEBU,8072.632261,-5162.055017,14077.78167,1534.5508,L
1234,01-11-2023,1824.333819,CP-8845-K9,PHONVID,UCEBU,7970.17086,-10378.86649,4985.591811,1698.7633,L
1235,01-12-2023,1341.19917,CP-8845-K9,PHONVID,UCEBU,7868.734073,-15730.58124,6511.846768,2293.7822,L
1236,01-01-2023,55537.06737,CP-8851-K9,PHONVOC,UCEBU,44212.1257,72271.96985,92091.44733,87979.81,XL
1237,01-02-2023,55661.87407,CP-8851-K9,PHONVOC,UCEBU,43932.45777,57716.77404,38603.00277,48309.57,XL
1238,01-03-2023,55785.4327,CP-8851-K9,PHONVOC,UCEBU,43655.58652,41676.58674,78934.93166,61416.043,XL
1239,01-04-2023,55907.75574,CP-8851-K9,PHONVOC,UCEBU,43381.48397,24512.66069,106168.7368,27007.97,XL
1240,01-05-2023,56028.85555,CP-8851-K9,PHONVOC,UCEBU,43110.12246,6622.049386,40078.47595,12377.217,XL
1241,01-06-2023,56148.74437,CP-8851-K9,PHONVOC,UCEBU,42841.47456,-11573.52887,54557.13306,12857.277,XL
1242,01-07-2023,56267.43429,CP-8851-K9,PHONVOC,UCEBU,42575.51314,-29639.57881,51192.09747,9040.295,XL
1243,01-08-2023,56384.93732,CP-8851-K9,PHONVOC,UCEBU,42312.21133,-47141.11975,36309.8412,7729.2656,XL
1244,01-09-2023,56501.26532,CP-8851-K9,PHONVOC,UCEBU,42051.54254,-63655.02113,37018.3994,6043.3765,XL
1245,01-10-2023,56616.43004,CP-8851-K9,PHONVOC,UCEBU,41793.48044,-78782.02076,68254.86129,573.1778,M
1246,01-11-2023,56730.4431,CP-8851-K9,PHONVOC,UCEBU,41537.99896,-92158.07466,40534.11741,2773.0347,L
1247,01-12-2023,56843.31604,CP-8851-K9,PHONVOC,UCEBU,41285.07229,-103464.7066,36429.31465,2316.497,L
1248,01-01-2023,7844.130272,CP-8861-K9,PHONVOC,UCEBU,19772.12758,22747.50147,22241.42159,16672.412,XL
1249,01-02-2023,8011.56924,CP-8861-K9,PHONVOC,UCEBU,19940.72605,19585.21761,10801.70457,23396.746,XL
1250,01-03-2023,8177.33382,CP-8861-K9,PHONVOC,UCEBU,20107.63853,15562.38775,14259.76726,14823.23,XL
1251,01-04-2023,8341.440753,CP-8861-K9,PHONVOC,UCEBU,20272.88189,10823.22933,49341.49626,10335.369,XL
1252,01-05-2023,8503.906617,CP-8861-K9,PHONVOC,UCEBU,20436.47281,5533.232352,16016.61965,4848.7188,L
1253,01-06-2023,8664.747822,CP-8861-K9,PHONVOC,UCEBU,20598.42783,-126.4098802,18562.56158,1674.8883,L
1254,01-07-2023,8823.980616,CP-8861-K9,PHONVOC,UCEBU,20758.76329,-5964.811462,14623.14942,4167.193,L
1255,01-08-2023,8981.621081,CP-8861-K9,PHONVOC,UCEBU,20917.4954,-11787.65384,12432.95733,8348.199,XL
1256,01-09-2023,9137.685142,CP-8861-K9,PHONVOC,UCEBU,21074.64019,-17403.49675,16170.43424,10149.305,XL
1257,01-10-2023,9292.188562,CP-8861-K9,PHONVOC,UCEBU,21230.21353,-22629.9417,21261.42428,5529.2026,XL
1258,01-11-2023,9445.146948,CP-8861-K9,PHONVOC,UCEBU,21384.23114,-27299.45534,15574.76241,7309.3047,XL
1259,01-12-2023,9596.57575,CP-8861-K9,PHONVOC,UCEBU,21536.70857,-31264.67213,24099.71199,3214.0376,L
1260,01-01-2023,597.1270811,CP-8865-3PCC-K9,PHON3PC,UCEBU,3506.210201,9657.655545,2528.198184,8287.612,XL
1261,01-02-2023,570.5228915,CP-8865-3PCC-K9,PHON3PC,UCEBU,3706.651965,18038.26611,1779.971467,22177.053,XL
1262,01-03-2023,544.1847437,CP-8865-3PCC-K9,PHON3PC,UCEBU,3905.08931,26293.72735,1729.923714,24029.84,XL
1263,01-04-2023,518.1099774,CP-8865-3PCC-K9,PHON3PC,UCEBU,4101.542282,34292.10543,3146.855521,19746.85,XL
1264,01-05-2023,492.2959587,CP-8865-3PCC-K9,PHON3PC,UCEBU,4296.030725,41906.23305,2181.493487,6180.562,XL
1265,01-06-2023,466.7400803,CP-8865-3PCC-K9,PHON3PC,UCEBU,4488.574282,49016.39003,2039.191302,45159.832,XL
1266,01-07-2023,441.4397606,CP-8865-3PCC-K9,PHON3PC,UCEBU,4679.192405,55512.81486,21581.99567,30792.885,XL
1267,01-08-2023,416.3924442,CP-8865-3PCC-K9,PHON3PC,UCEBU,4867.904346,61297.98694,2278.792391,39941.12,XL
1268,01-09-2023,391.5956008,CP-8865-3PCC-K9,PHON3PC,UCEBU,5054.729168,66288.62512,2891.096461,29791.494,XL
1269,01-10-2023,367.046726,CP-8865-3PCC-K9,PHON3PC,UCEBU,5239.685741,70417.35508,2992.262161,27548.824,XL
1270,01-11-2023,342.7433399,CP-8865-3PCC-K9,PHON3PC,UCEBU,5422.792749,73634.00667,2246.013598,31772.955,XL
1271,01-12-2023,318.6829876,CP-8865-3PCC-K9,PHON3PC,UCEBU,5604.068687,75906.51135,4102.670627,32098.107,XL
1272,01-01-2023,4788.286514,CP-8865-K9,PHONVID,UCEBU,7631.634777,7569.511283,28155.73474,11297.794,XL
1273,01-02-2023,5176.650163,CP-8865-K9,PHONVID,UCEBU,7551.585883,11999.22655,4888.207923,12017.962,XL
1274,01-03-2023,5561.130176,CP-8865-K9,PHONVID,UCEBU,7472.337478,16280.27838,6893.339459,12528.946,XL
1275,01-04-2023,5941.765388,CP-8865-K9,PHONVID,UCEBU,7393.881558,20275.81629,13272.52216,18363.299,XL
1276,01-05-2023,6318.594248,CP-8865-K9,PHONVID,UCEBU,7316.210196,23858.6128,7365.281603,20218.455,XL
1277,01-06-2023,6691.65482,CP-8865-K9,PHONVID,UCEBU,7239.315548,26915.27519,7691.578322,21427.812,XL
1278,01-07-2023,7060.984786,CP-8865-K9,PHONVID,UCEBU,7163.189847,29350.00985,7357.496816,22100.613,XL
1279,01-08-2023,7426.621452,CP-8865-K9,PHONVID,UCEBU,7087.825402,31087.81827,3907.021442,32543.92,XL
1280,01-09-2023,7788.601752,CP-8865-K9,PHONVID,UCEBU,7013.214602,32077.02129,5217.830119,26854.973,XL
1281,01-10-2023,8146.962248,CP-8865-K9,PHONVID,UCEBU,6939.349911,32291.02973,8724.450776,30112.762,XL
1282,01-11-2023,8501.73914,CP-8865-K9,PHONVID,UCEBU,6866.223865,31729.30303,6353.745344,28646.812,XL
1283,01-12-2023,8852.968262,CP-8865-K9,PHONVID,UCEBU,6793.829081,30417.46314,4913.897849,23712.295,XL
1284,01-01-2023,2799.146211,CPAK-100G-LR4,CPAK100,TOASTBU,1647.370047,3874.902392,2893.694228,3822.0698,L
1285,01-02-2023,2806.19652,CPAK-100G-LR4,CPAK100,TOASTBU,1637.795439,3874.144048,821.6311237,3699.8806,L
1286,01-03-2023,2813.152214,CPAK-100G-LR4,CPAK100,TOASTBU,1628.316576,3864.078217,1339.116726,3739.3928,L
1287,01-04-2023,2820.014562,CPAK-100G-LR4,CPAK100,TOASTBU,1618.932503,3844.977378,2406.125433,3602.1711,L
1288,01-05-2023,2826.784818,CPAK-100G-LR4,CPAK100,TOASTBU,1609.64227,3817.2206,1346.705683,3602.1711,L
1289,01-06-2023,2833.464217,CPAK-100G-LR4,CPAK100,TOASTBU,1600.444939,3781.286602,1347.910213,3311.05,L
1290,01-07-2023,2840.053978,CPAK-100G-LR4,CPAK100,TOASTBU,1591.339582,3737.746076,2474.63209,3450.404,L
1291,01-08-2023,2846.555306,CPAK-100G-LR4,CPAK100,TOASTBU,1582.325278,3687.253395,1399.493288,3311.05,L
1292,01-09-2023,2852.969385,CPAK-100G-LR4,CPAK100,TOASTBU,1573.401118,3630.537804,2127.592327,3450.404,L
1293,01-10-2023,2859.297387,CPAK-100G-LR4,CPAK100,TOASTBU,1564.566199,3568.394187,3317.91909,3566.4048,L
